"number"	"filename"	"ID"	"season"	"year"	"cave"	"label"	"nonatec"	"tag"
"2707"	"13"	"IMG_9455.jpg"	"CAL14-2197"	"june"	"2014"	"C19"	"CAL14-2197"	NA	NA
"3907"	"5"	"IMG_4786.JPG"	"CAL15-2420"	"june"	"2015"	"C19"	"CAL15-2420"	NA	NA
"3912"	"10"	"IMG_5757.JPG"	"CAL15-2525"	"june"	"2015"	"C19"	"CAL15-2525"	NA	NA
"3914"	"12"	"IMG_5759.JPG"	"CAL15-2526"	"june"	"2015"	"C19"	"CAL15-2526"	NA	NA
"3915"	"13"	"IMG_5760.JPG"	"CAL15-2527"	"june"	"2015"	"C19"	"CAL15-2527"	NA	NA
"3916"	"14"	"IMG_5761.JPG"	"CAL15-2528"	"june"	"2015"	"C19"	"CAL15-2528"	NA	NA
"4483"	"14"	"IMG_7699.JPG"	"CAL15-2766"	"august"	"2015"	"C19"	"CAL15-2766"	NA	NA
"4484"	"15"	"IMG_7700.JPG"	"CAL15-2767"	"august"	"2015"	"C19"	"CAL15-2767"	NA	NA
"4486"	"17"	"IMG_7702.JPG"	"CAL15-2769"	"august"	"2015"	"C19"	"CAL15-2769"	NA	NA
"20"	"1"	"IMG_0224.JPG"	"CAL12-0006"	"june"	"2012"	"C2"	"CAL12-0006"	NA	NA
"21"	"2"	"IMG_0225.JPG"	"CAL12-0007"	"june"	"2012"	"C2"	"CAL12-0007"	NA	NA
"22"	"3"	"IMG_0227.JPG"	"CAL12-0008"	"june"	"2012"	"C2"	"CAL12-0008"	NA	NA
"23"	"4"	"IMG_0231.JPG"	"CAL12-0010"	"june"	"2012"	"C2"	"CAL12-0010"	NA	NA
"24"	"5"	"IMG_0233.JPG"	"CAL12-0011"	"june"	"2012"	"C2"	"CAL12-0011"	NA	NA
"25"	"6"	"IMG_0234.JPG"	"CAL12-0012"	"june"	"2012"	"C2"	"CAL12-0012"	NA	NA
"26"	"7"	"IMG_0236.JPG"	"CAL12-0013"	"june"	"2012"	"C2"	"CAL12-0013"	NA	NA
"27"	"8"	"IMG_0238.JPG"	"CAL12-0014"	"june"	"2012"	"C2"	"CAL12-0014"	NA	NA
"28"	"9"	"IMG_0240.JPG"	"CAL12-0015"	"june"	"2012"	"C2"	"CAL12-0015"	NA	NA
"29"	"10"	"IMG_0241.JPG"	"CAL12-0016"	"june"	"2012"	"C2"	"CAL12-0016"	NA	NA
"30"	"11"	"IMG_0243.JPG"	"CAL12-0017"	"june"	"2012"	"C2"	"CAL12-0017"	NA	NA
"31"	"12"	"IMG_0244.JPG"	"CAL12-0018"	"june"	"2012"	"C2"	"CAL12-0018"	NA	NA
"32"	"13"	"IMG_0246.JPG"	"CAL12-0019"	"june"	"2012"	"C2"	"CAL12-0019"	NA	NA
"33"	"14"	"IMG_0248.JPG"	"CAL12-0020"	"june"	"2012"	"C2"	"CAL12-0020"	NA	NA
"34"	"15"	"IMG_0250.JPG"	"CAL12-0021"	"june"	"2012"	"C2"	"CAL12-0021"	NA	NA
"35"	"16"	"IMG_0252.JPG"	"CAL12-0022"	"june"	"2012"	"C2"	"CAL12-0022"	NA	NA
"36"	"17"	"IMG_0254.JPG"	"CAL12-0023"	"june"	"2012"	"C2"	"CAL12-0023"	NA	NA
"37"	"18"	"IMG_0256.JPG"	"CAL12-0024"	"june"	"2012"	"C2"	"CAL12-0024"	NA	NA
"38"	"19"	"IMG_0257.JPG"	"CAL12-0025"	"june"	"2012"	"C2"	"CAL12-0025"	NA	NA
"448"	"19"	"IMG_0954.JPG"	"CAL12-0590"	"august"	"2012"	"C2"	"CAL12-0590"	NA	NA
"1048"	"3"	"IMG_5115.JPG"	"CAL13-1357"	"june"	"2013"	"C2"	"CAL13-1357"	NA	NA
"1053"	"8"	"IMG_5120.JPG"	"CAL13-1362"	"june"	"2013"	"C2"	"CAL13-1362"	NA	NA
"1703"	"19"	"IMG_6106.jpg"	"CAL13-1362"	"august"	"2013"	"C2"	"CAL13-1362"	NA	NA
"1074"	"29"	"IMG_5495.JPG"	"CAL13-1530"	"june"	"2013"	"C2"	"CAL13-1530"	NA	NA
"1705"	"21"	"IMG_6108.jpg"	"CAL13-1530"	"august"	"2013"	"C2"	"CAL13-1530"	NA	NA
"1076"	"31"	"IMG_5497.JPG"	"CAL13-1531"	"june"	"2013"	"C2"	"CAL13-1531"	NA	NA
"1077"	"32"	"IMG_5498.JPG"	"CAL13-1532"	"june"	"2013"	"C2"	"CAL13-1532"	NA	NA
"2454"	"9"	"IMG_8416.jpg"	"CAL14-1950"	"june"	"2014"	"C2"	"CAL14-1950"	NA	NA
"2457"	"12"	"IMG_8419.jpg"	"CAL14-1951"	"june"	"2014"	"C2"	"CAL14-1951"	NA	NA
"2470"	"25"	"IMG_9182.jpg"	"CAL14-2104"	"june"	"2014"	"C2"	"CAL14-2104"	NA	NA
"2471"	"26"	"IMG_9183.jpg"	"CAL14-2105"	"june"	"2014"	"C2"	"CAL14-2105"	NA	NA
"3708"	"5"	"IMG_4567.JPG"	"CAL15-2360"	"june"	"2015"	"C2"	"CAL15-2360"	NA	NA
"3716"	"13"	"IMG_5687.JPG"	"CAL15-2495"	"june"	"2015"	"C2"	"CAL15-2495"	NA	NA
"3718"	"15"	"IMG_5689.JPG"	"CAL15-2496"	"june"	"2015"	"C2"	"CAL15-2496"	NA	NA
"3719"	"16"	"IMG_5690.JPG"	"CAL15-2497"	"june"	"2015"	"C2"	"CAL15-2497"	NA	NA
"3721"	"18"	"IMG_5692.JPG"	"CAL15-2498"	"june"	"2015"	"C2"	"CAL15-2498"	NA	NA
"3722"	"19"	"IMG_5693.JPG"	"CAL15-2499"	"june"	"2015"	"C2"	"CAL15-2499"	NA	NA
"4255"	"17"	"IMG_7011.JPG"	"CAL15-2572"	"august"	"2015"	"C2"	"CAL15-2572"	NA	NA
"4257"	"19"	"IMG_7537.JPG"	"CAL15-2713"	"august"	"2015"	"C2"	"CAL15-2713"	NA	NA
"4259"	"21"	"IMG_7539.JPG"	"CAL15-2715"	"august"	"2015"	"C2"	"CAL15-2715"	NA	NA
"5813"	"4"	"IMG_2871.JPG"	"CAL17-3207"	"august"	"2017"	"C2"	"CAL17-3207"	NA	NA
"229"	"1"	"IMG_0587.JPG"	"CAL12-0258"	"june"	"2012"	"C20"	"CAL12-0258"	NA	NA
"230"	"2"	"IMG_0588.JPG"	"CAL12-0259"	"june"	"2012"	"C20"	"CAL12-0259"	NA	NA
"231"	"3"	"IMG_0589.JPG"	"CAL12-0260"	"june"	"2012"	"C20"	"CAL12-0260"	NA	NA
"232"	"4"	"IMG_0590.JPG"	"CAL12-0262"	"june"	"2012"	"C20"	"CAL12-0262"	NA	NA
"233"	"5"	"IMG_0591.JPG"	"CAL12-0264"	"june"	"2012"	"C20"	"CAL12-0264"	NA	NA
"234"	"6"	"IMG_0592.JPG"	"CAL12-0265"	"june"	"2012"	"C20"	"CAL12-0265"	NA	NA
"235"	"7"	"IMG_0593.JPG"	"CAL12-0266"	"june"	"2012"	"C20"	"CAL12-0266"	NA	NA
"236"	"8"	"IMG_0594.JPG"	"CAL12-0267"	"june"	"2012"	"C20"	"CAL12-0267"	NA	NA
"237"	"9"	"IMG_0595.JPG"	"CAL12-0268"	"june"	"2012"	"C20"	"CAL12-0268"	NA	NA
"238"	"10"	"IMG_0596.JPG"	"CAL12-0269"	"june"	"2012"	"C20"	"CAL12-0269"	NA	NA
"239"	"11"	"IMG_0597.JPG"	"CAL12-0270"	"june"	"2012"	"C20"	"CAL12-0270"	NA	NA
"240"	"12"	"IMG_0598.JPG"	"CAL12-0271"	"june"	"2012"	"C20"	"CAL12-0271"	NA	NA
"241"	"13"	"IMG_0599.JPG"	"CAL12-0272"	"june"	"2012"	"C20"	"CAL12-0272"	NA	NA
"242"	"14"	"IMG_0600.JPG"	"CAL12-0273"	"june"	"2012"	"C20"	"CAL12-0273"	NA	NA
"243"	"15"	"IMG_0601.JPG"	"CAL12-0274"	"june"	"2012"	"C20"	"CAL12-0274"	NA	NA
"244"	"16"	"IMG_0602.JPG"	"CAL12-0275"	"june"	"2012"	"C20"	"CAL12-0275"	NA	NA
"245"	"17"	"IMG_0603.JPG"	"CAL12-0276"	"june"	"2012"	"C20"	"CAL12-0276"	NA	NA
"246"	"18"	"IMG_0604.JPG"	"CAL12-0277"	"june"	"2012"	"C20"	"CAL12-0277"	NA	NA
"247"	"19"	"IMG_0606.JPG"	"CAL12-0278"	"june"	"2012"	"C20"	"CAL12-0278"	NA	NA
"248"	"20"	"IMG_0607.JPG"	"CAL12-0279"	"june"	"2012"	"C20"	"CAL12-0279"	NA	NA
"249"	"21"	"IMG_0608.JPG"	"CAL12-0280"	"june"	"2012"	"C20"	"CAL12-0280"	NA	NA
"250"	"22"	"IMG_0609.JPG"	"CAL12-0281"	"june"	"2012"	"C20"	"CAL12-0281"	NA	NA
"251"	"23"	"IMG_0610.JPG"	"CAL12-0283"	"june"	"2012"	"C20"	"CAL12-0283"	NA	NA
"252"	"24"	"IMG_0611.JPG"	"CAL12-0284"	"june"	"2012"	"C20"	"CAL12-0284"	NA	NA
"253"	"25"	"IMG_0612.JPG"	"CAL12-0285"	"june"	"2012"	"C20"	"CAL12-0285"	NA	NA
"741"	"21"	"IMG_1418.JPG"	"CAL12-1006"	"august"	"2012"	"C20"	"CAL12-1006"	NA	NA
"1299"	"1"	"IMG_5203.JPG"	"CAL13-1406"	"june"	"2013"	"C20"	"CAL13-1406"	NA	NA
"1302"	"4"	"IMG_5206.JPG"	"CAL13-1409"	"june"	"2013"	"C20"	"CAL13-1409"	NA	NA
"1317"	"19"	"IMG_5565.JPG"	"CAL13-1409"	"june"	"2013"	"C20"	"CAL13-1409"	NA	NA
"2056"	"32"	"IMG_7128.JPG"	"CAL13-1409"	"august"	"2013"	"C20"	"CAL13-1409"	NA	NA
"2035"	"11"	"IMG_6295.JPG"	"CAL13-1772"	"august"	"2013"	"C20"	"CAL13-1772"	NA	NA
"2709"	"2"	"IMG_8690.jpg"	"CAL14-2065"	"june"	"2014"	"C20"	"CAL14-2065"	NA	NA
"3356"	"6"	"IMG_0261.JPG"	"CAL14-2065"	"august"	"2014"	"C20"	"CAL14-2065"	NA	NA
"2710"	"3"	"IMG_8691.jpg"	"CAL14-2066"	"june"	"2014"	"C20"	"CAL14-2066"	NA	NA
"3943"	"27"	"IMG_5750.JPG"	"CAL15-2323"	"june"	"2015"	"C20"	"CAL15-2323"	NA	NA
"3926"	"10"	"IMG_4775.JPG"	"CAL15-2417"	"june"	"2015"	"C20"	"CAL15-2417"	NA	NA
"3929"	"13"	"IMG_4778.JPG"	"CAL15-2418"	"june"	"2015"	"C20"	"CAL15-2418"	NA	NA
"3931"	"15"	"IMG_4780.JPG"	"CAL15-2419"	"june"	"2015"	"C20"	"CAL15-2419"	NA	NA
"3933"	"17"	"IMG_5740.JPG"	"CAL15-2521"	"june"	"2015"	"C20"	"CAL15-2521"	NA	NA
"3935"	"19"	"IMG_5742.JPG"	"CAL15-2522"	"june"	"2015"	"C20"	"CAL15-2522"	NA	NA
"4493"	"7"	"IMG_7214.JPG"	"CAL15-2645"	"august"	"2015"	"C20"	"CAL15-2645"	NA	NA
"4495"	"9"	"IMG_7216.JPG"	"CAL15-2647"	"august"	"2015"	"C20"	"CAL15-2647"	NA	NA
"4496"	"10"	"IMG_7217.JPG"	"CAL15-2648"	"august"	"2015"	"C20"	"CAL15-2648"	NA	NA
"4500"	"14"	"IMG_7221.JPG"	"CAL15-2650"	"august"	"2015"	"C20"	"CAL15-2650"	NA	NA
"4511"	"25"	"IMG_7694.JPG"	"CAL15-2763"	"august"	"2015"	"C20"	"CAL15-2763"	NA	NA
"254"	"1"	"IMG_0535.JPG"	"CAL12-0213"	"june"	"2012"	"C21"	"CAL12-0213"	NA	NA
"255"	"2"	"IMG_0536.JPG"	"CAL12-0214"	"june"	"2012"	"C21"	"CAL12-0214"	NA	NA
"256"	"3"	"IMG_0537.JPG"	"CAL12-0215"	"june"	"2012"	"C21"	"CAL12-0215"	NA	NA
"257"	"4"	"IMG_0538.JPG"	"CAL12-0216"	"june"	"2012"	"C21"	"CAL12-0216"	NA	NA
"258"	"5"	"IMG_0540.JPG"	"CAL12-0217"	"june"	"2012"	"C21"	"CAL12-0217"	NA	NA
"259"	"6"	"IMG_0541.JPG"	"CAL12-0218"	"june"	"2012"	"C21"	"CAL12-0218"	NA	NA
"260"	"7"	"IMG_0543.JPG"	"CAL12-0219"	"june"	"2012"	"C21"	"CAL12-0219"	NA	NA
"261"	"8"	"IMG_0544.JPG"	"CAL12-0220"	"june"	"2012"	"C21"	"CAL12-0220"	NA	NA
"262"	"9"	"IMG_0546.JPG"	"CAL12-0221"	"june"	"2012"	"C21"	"CAL12-0221"	NA	NA
"263"	"10"	"IMG_0547.JPG"	"CAL12-0222"	"june"	"2012"	"C21"	"CAL12-0222"	NA	NA
"264"	"11"	"IMG_0550.JPG"	"CAL12-0223"	"june"	"2012"	"C21"	"CAL12-0223"	NA	NA
"265"	"12"	"IMG_0668.JPG"	"CAL12-0341"	"june"	"2012"	"C21"	"CAL12-0341"	NA	NA
"266"	"13"	"IMG_0669.JPG"	"CAL12-0342"	"june"	"2012"	"C21"	"CAL12-0342"	NA	NA
"267"	"14"	"IMG_0671.JPG"	"CAL12-0343"	"june"	"2012"	"C21"	"CAL12-0343"	NA	NA
"268"	"15"	"IMG_0673.JPG"	"CAL12-0344"	"june"	"2012"	"C21"	"CAL12-0344"	NA	NA
"269"	"16"	"IMG_0674.JPG"	"CAL12-0345"	"june"	"2012"	"C21"	"CAL12-0345"	NA	NA
"270"	"17"	"IMG_0675.JPG"	"CAL12-0346"	"june"	"2012"	"C21"	"CAL12-0346"	NA	NA
"271"	"18"	"IMG_0676.JPG"	"CAL12-0347"	"june"	"2012"	"C21"	"CAL12-0347"	NA	NA
"272"	"19"	"IMG_0679.JPG"	"CAL12-0348"	"june"	"2012"	"C21"	"CAL12-0348"	NA	NA
"273"	"20"	"IMG_0681.JPG"	"CAL12-0349"	"june"	"2012"	"C21"	"CAL12-0349"	NA	NA
"274"	"21"	"IMG_0682.JPG"	"CAL12-0350"	"june"	"2012"	"C21"	"CAL12-0350"	NA	NA
"275"	"22"	"IMG_0683.JPG"	"CAL12-0351"	"june"	"2012"	"C21"	"CAL12-0351"	NA	NA
"753"	"12"	"IMG_1612.JPG"	"CAL12-1184"	"august"	"2012"	"C21"	"CAL12-1184"	NA	NA
"758"	"17"	"IMG_1617.JPG"	"CAL12-1189"	"august"	"2012"	"C21"	"CAL12-1189"	NA	NA
"759"	"18"	"IMG_1618.JPG"	"CAL12-1190"	"august"	"2012"	"C21"	"CAL12-1190"	NA	NA
"760"	"19"	"IMG_1619.JPG"	"CAL12-1191"	"august"	"2012"	"C21"	"CAL12-1191"	NA	NA
"1332"	"5"	"IMG_5141.JPG"	"CAL13-1369"	"june"	"2013"	"C21"	"CAL13-1369"	NA	NA
"1333"	"6"	"IMG_5142.JPG"	"CAL13-1370"	"june"	"2013"	"C21"	"CAL13-1370"	NA	NA
"1341"	"14"	"IMG_5504.JPG"	"CAL13-1370"	"june"	"2013"	"C21"	"CAL13-1370"	NA	NA
"2066"	"4"	"IMG_6185.JPG"	"CAL13-1370"	"august"	"2013"	"C21"	"CAL13-1370"	NA	NA
"2745"	"10"	"IMG_8620.jpg"	"CAL14-2045"	"june"	"2014"	"C21"	"CAL14-2045"	NA	NA
"3372"	"6"	"IMG_0347.JPG"	"CAL14-2045"	"august"	"2014"	"C21"	"CAL14-2045"	NA	NA
"2746"	"11"	"IMG_8621.jpg"	"CAL14-2046"	"june"	"2014"	"C21"	"CAL14-2046"	NA	NA
"2748"	"13"	"IMG_8623.jpg"	"CAL14-2047"	"june"	"2014"	"C21"	"CAL14-2047"	NA	NA
"2756"	"21"	"IMG_9385.jpg"	"CAL14-2172"	"june"	"2014"	"C21"	"CAL14-2172"	NA	NA
"3950"	"2"	"IMG_4817.JPG"	"CAL15-2425"	"june"	"2015"	"C21"	"CAL15-2425"	NA	NA
"3951"	"3"	"IMG_4818.JPG"	"CAL15-2426"	"june"	"2015"	"C21"	"CAL15-2426"	NA	NA
"3954"	"6"	"IMG_4821.JPG"	"CAL15-2427"	"june"	"2015"	"C21"	"CAL15-2427"	NA	NA
"3957"	"9"	"IMG_4824.JPG"	"CAL15-2428"	"june"	"2015"	"C21"	"CAL15-2428"	NA	NA
"3959"	"11"	"IMG_5698.JPG"	"CAL15-2501"	"june"	"2015"	"C21"	"CAL15-2501"	NA	NA
"3961"	"13"	"IMG_5700.JPG"	"CAL15-2502"	"june"	"2015"	"C21"	"CAL15-2502"	NA	NA
"3967"	"19"	"IMG_5706.JPG"	"CAL15-2503"	"june"	"2015"	"C21"	"CAL15-2503"	NA	NA
"3969"	"21"	"IMG_5708.JPG"	"CAL15-2504"	"june"	"2015"	"C21"	"CAL15-2504"	NA	NA
"3970"	"22"	"IMG_5709.JPG"	"CAL15-2505"	"june"	"2015"	"C21"	"CAL15-2505"	NA	NA
"276"	"1"	"IMG_0754.JPG"	"CAL12-0411"	"june"	"2012"	"C22"	"CAL12-0411"	NA	NA
"277"	"2"	"IMG_0756.JPG"	"CAL12-0412"	"june"	"2012"	"C22"	"CAL12-0412"	NA	NA
"278"	"3"	"IMG_0758.JPG"	"CAL12-0413"	"june"	"2012"	"C22"	"CAL12-0413"	NA	NA
"279"	"4"	"IMG_0759.JPG"	"CAL12-0414"	"june"	"2012"	"C22"	"CAL12-0414"	NA	NA
"280"	"5"	"IMG_0762.JPG"	"CAL12-0415"	"june"	"2012"	"C22"	"CAL12-0415"	NA	NA
"281"	"6"	"IMG_0763.JPG"	"CAL12-0418"	"june"	"2012"	"C22"	"CAL12-0418"	NA	NA
"282"	"7"	"IMG_0764.JPG"	"CAL12-0419"	"june"	"2012"	"C22"	"CAL12-0419"	NA	NA
"283"	"8"	"IMG_0765.JPG"	"CAL12-0420"	"june"	"2012"	"C22"	"CAL12-0420"	NA	NA
"284"	"9"	"IMG_0766.JPG"	"CAL12-0421"	"june"	"2012"	"C22"	"CAL12-0421"	NA	NA
"285"	"10"	"IMG_0767.JPG"	"CAL12-0422"	"june"	"2012"	"C22"	"CAL12-0422"	NA	NA
"286"	"11"	"IMG_0770.JPG"	"CAL12-0423"	"june"	"2012"	"C22"	"CAL12-0423"	NA	NA
"287"	"12"	"IMG_0771.JPG"	"CAL12-0424"	"june"	"2012"	"C22"	"CAL12-0424"	NA	NA
"288"	"13"	"IMG_0772.JPG"	"CAL12-0425"	"june"	"2012"	"C22"	"CAL12-0425"	NA	NA
"289"	"14"	"IMG_0773.JPG"	"CAL12-0426"	"june"	"2012"	"C22"	"CAL12-0426"	NA	NA
"290"	"15"	"IMG_0774.JPG"	"CAL12-0427"	"june"	"2012"	"C22"	"CAL12-0427"	NA	NA
"291"	"16"	"IMG_0775.JPG"	"CAL12-0428"	"june"	"2012"	"C22"	"CAL12-0428"	NA	NA
"292"	"17"	"IMG_0776.JPG"	"CAL12-0429"	"june"	"2012"	"C22"	"CAL12-0429"	NA	NA
"293"	"18"	"IMG_0777.JPG"	"CAL12-0430"	"june"	"2012"	"C22"	"CAL12-0430"	NA	NA
"294"	"19"	"IMG_0778.JPG"	"CAL12-0431"	"june"	"2012"	"C22"	"CAL12-0431"	NA	NA
"295"	"20"	"IMG_0779.JPG"	"CAL12-0434"	"june"	"2012"	"C22"	"CAL12-0434"	NA	NA
"296"	"21"	"IMG_0780.JPG"	"CAL12-0435"	"june"	"2012"	"C22"	"CAL12-0435"	NA	NA
"297"	"22"	"IMG_0781.JPG"	"CAL12-0436"	"june"	"2012"	"C22"	"CAL12-0436"	NA	NA
"298"	"23"	"IMG_0782.JPG"	"CAL12-0438"	"june"	"2012"	"C22"	"CAL12-0438"	NA	NA
"299"	"24"	"IMG_0783.JPG"	"CAL12-0439"	"june"	"2012"	"C22"	"CAL12-0439"	NA	NA
"300"	"25"	"IMG_0785.JPG"	"CAL12-0440"	"june"	"2012"	"C22"	"CAL12-0440"	NA	NA
"301"	"26"	"IMG_0786.JPG"	"CAL12-0441"	"june"	"2012"	"C22"	"CAL12-0441"	NA	NA
"302"	"27"	"IMG_0787.JPG"	"CAL12-0442"	"june"	"2012"	"C22"	"CAL12-0442"	NA	NA
"303"	"28"	"IMG_0788.JPG"	"CAL12-0443"	"june"	"2012"	"C22"	"CAL12-0443"	NA	NA
"304"	"29"	"IMG_0789.JPG"	"CAL12-0444"	"june"	"2012"	"C22"	"CAL12-0444"	NA	NA
"305"	"30"	"IMG_0790.JPG"	"CAL12-0445"	"june"	"2012"	"C22"	"CAL12-0445"	NA	NA
"306"	"31"	"IMG_0791.JPG"	"CAL12-0446"	"june"	"2012"	"C22"	"CAL12-0446"	NA	NA
"307"	"32"	"IMG_0792.JPG"	"CAL12-0447"	"june"	"2012"	"C22"	"CAL12-0447"	NA	NA
"308"	"33"	"IMG_0793.JPG"	"CAL12-0449"	"june"	"2012"	"C22"	"CAL12-0449"	NA	NA
"772"	"12"	"IMG_1346.JPG"	"CAL12-0935"	"august"	"2012"	"C22"	"CAL12-0935"	NA	NA
"782"	"22"	"IMG_1356.JPG"	"CAL12-0945"	"august"	"2012"	"C22"	"CAL12-0945"	NA	NA
"783"	"23"	"IMG_1357.JPG"	"CAL12-0946"	"august"	"2012"	"C22"	"CAL12-0946"	NA	NA
"784"	"24"	"IMG_1358.JPG"	"CAL12-0947"	"august"	"2012"	"C22"	"CAL12-0947"	NA	NA
"785"	"25"	"IMG_1359.JPG"	"CAL12-0948"	"august"	"2012"	"C22"	"CAL12-0948"	NA	NA
"795"	"35"	"IMG_1629.JPG"	"CAL12-1201"	"august"	"2012"	"C22"	"CAL12-1201"	NA	NA
"796"	"36"	"IMG_1630.JPG"	"CAL12-1202"	"august"	"2012"	"C22"	"CAL12-1202"	NA	NA
"797"	"37"	"IMG_1631.JPG"	"CAL12-1203"	"august"	"2012"	"C22"	"CAL12-1203"	NA	NA
"798"	"38"	"IMG_1632.JPG"	"CAL12-1204"	"august"	"2012"	"C22"	"CAL12-1204"	NA	NA
"799"	"39"	"IMG_1633.JPG"	"CAL12-1205"	"august"	"2012"	"C22"	"CAL12-1205"	NA	NA
"800"	"40"	"IMG_1634.JPG"	"CAL12-1206"	"august"	"2012"	"C22"	"CAL12-1206"	NA	NA
"801"	"41"	"IMG_1635.JPG"	"CAL12-1207"	"august"	"2012"	"C22"	"CAL12-1207"	NA	NA
"2098"	"11"	"IMG_6213.JPG"	"CAL12-1207"	"august"	"2013"	"C22"	"CAL12-1207"	NA	NA
"802"	"42"	"IMG_1636.JPG"	"CAL12-1208"	"august"	"2012"	"C22"	"CAL12-1208"	NA	NA
"1353"	"7"	"IMG_5152.JPG"	"CAL13-1376"	"june"	"2013"	"C22"	"CAL13-1376"	NA	NA
"2095"	"8"	"IMG_6210.JPG"	"CAL13-1376"	"august"	"2013"	"C22"	"CAL13-1376"	NA	NA
"1357"	"11"	"IMG_5156.JPG"	"CAL13-1379"	"june"	"2013"	"C22"	"CAL13-1379"	NA	NA
"1358"	"12"	"IMG_5157.JPG"	"CAL13-1380"	"june"	"2013"	"C22"	"CAL13-1380"	NA	NA
"1365"	"19"	"IMG_5517.JPG"	"CAL13-1540"	"june"	"2013"	"C22"	"CAL13-1540"	NA	NA
"1369"	"23"	"IMG_5521.JPG"	"CAL13-1542"	"june"	"2013"	"C22"	"CAL13-1542"	NA	NA
"2097"	"10"	"IMG_6212.JPG"	"CAL13-1542"	"august"	"2013"	"C22"	"CAL13-1542"	NA	NA
"2114"	"27"	"IMG_7083.JPG"	"CAL13-1909"	"august"	"2013"	"C22"	"CAL13-1909"	NA	NA
"2764"	"1"	"IMG_8624.jpg"	"CAL14-2048"	"june"	"2014"	"C22"	"CAL14-2048"	NA	NA
"2766"	"3"	"IMG_8627.jpg"	"CAL14-2049"	"june"	"2014"	"C22"	"CAL14-2049"	NA	NA
"2768"	"5"	"IMG_8630.jpg"	"CAL14-2050"	"june"	"2014"	"C22"	"CAL14-2050"	NA	NA
"2770"	"7"	"IMG_8632.jpg"	"CAL14-2051"	"june"	"2014"	"C22"	"CAL14-2051"	NA	NA
"2773"	"10"	"IMG_8636.jpg"	"CAL14-2053"	"june"	"2014"	"C22"	"CAL14-2053"	NA	NA
"2774"	"11"	"IMG_8637.jpg"	"CAL14-2054"	"june"	"2014"	"C22"	"CAL14-2054"	NA	NA
"2777"	"14"	"IMG_9399.jpg"	"CAL14-2175"	"june"	"2014"	"C22"	"CAL14-2175"	NA	NA
"2780"	"17"	"IMG_9402.jpg"	"CAL14-2177"	"june"	"2014"	"C22"	"CAL14-2177"	NA	NA
"2781"	"18"	"IMG_9403.jpg"	"CAL14-2178"	"june"	"2014"	"C22"	"CAL14-2178"	NA	NA
"2782"	"19"	"IMG_9404.jpg"	"CAL14-2179"	"june"	"2014"	"C22"	"CAL14-2179"	NA	NA
"3382"	"7"	"IMG_0361.JPG"	"CAL14-2179"	"august"	"2014"	"C22"	"CAL14-2179"	NA	NA
"2783"	"20"	"IMG_9405.jpg"	"CAL14-2180"	"june"	"2014"	"C22"	"CAL14-2180"	NA	NA
"2784"	"21"	"IMG_9406.jpg"	"CAL14-2181"	"june"	"2014"	"C22"	"CAL14-2181"	NA	NA
"3971"	"1"	"IMG_4825.JPG"	"CAL15-2430"	"june"	"2015"	"C22"	"CAL15-2430"	NA	NA
"3974"	"4"	"IMG_4828.JPG"	"CAL15-2431"	"june"	"2015"	"C22"	"CAL15-2431"	NA	NA
"3977"	"7"	"IMG_4831.JPG"	"CAL15-2432"	"june"	"2015"	"C22"	"CAL15-2432"	NA	NA
"3978"	"8"	"IMG_4832.JPG"	"CAL15-2433"	"june"	"2015"	"C22"	"CAL15-2433"	NA	NA
"3980"	"10"	"IMG_4834.JPG"	"CAL15-2434"	"june"	"2015"	"C22"	"CAL15-2434"	NA	NA
"3982"	"12"	"IMG_5711.JPG"	"CAL15-2506"	"june"	"2015"	"C22"	"CAL15-2506"	NA	NA
"3983"	"13"	"IMG_5712.JPG"	"CAL15-2507"	"june"	"2015"	"C22"	"CAL15-2507"	NA	NA
"3984"	"14"	"IMG_5713.JPG"	"CAL15-2508"	"june"	"2015"	"C22"	"CAL15-2508"	NA	NA
"3985"	"15"	"IMG_5714.JPG"	"CAL15-2509"	"june"	"2015"	"C22"	"CAL15-2509"	NA	NA
"3986"	"16"	"IMG_5716.JPG"	"CAL15-2510"	"june"	"2015"	"C22"	"CAL15-2510"	NA	NA
"3987"	"17"	"IMG_5717.JPG"	"CAL15-2511"	"june"	"2015"	"C22"	"CAL15-2511"	NA	NA
"3988"	"18"	"IMG_5718.JPG"	"CAL15-2512"	"june"	"2015"	"C22"	"CAL15-2512"	NA	NA
"4547"	"11"	"IMG_7301.JPG"	"CAL15-2678"	"august"	"2015"	"C22"	"CAL15-2678"	NA	NA
"4550"	"14"	"IMG_7304.JPG"	"CAL15-2680"	"august"	"2015"	"C22"	"CAL15-2680"	NA	NA
"4551"	"15"	"IMG_7305.JPG"	"CAL15-2681"	"august"	"2015"	"C22"	"CAL15-2681"	NA	NA
"4552"	"16"	"IMG_7306.JPG"	"CAL15-2682"	"august"	"2015"	"C22"	"CAL15-2682"	NA	NA
"4557"	"21"	"IMG_7640.JPG"	"CAL15-2746"	"august"	"2015"	"C22"	"CAL15-2746"	NA	NA
"4558"	"22"	"IMG_7640a.JPG'"	"CAL15-2747"	"august"	"2015"	"C22"	"CAL15-2747"	NA	NA
"4559"	"23"	"IMG_7640b.JPG'"	"CAL15-2748"	"august"	"2015"	"C22"	"CAL15-2748"	NA	NA
